trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
2069,False,"{'a': 0.002, 'e': 0.015954729074464814}",30,0,46.65573949350796,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
2070,False,"{'a': 0.002, 'e': 0.015922851504511698}",30,8,39.0570363800169,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2071,False,"{'a': 0.002, 'e': 0.015891037625985815}",20,12,18.063906120182747,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2072,False,"{'a': 0.002, 'e': 0.015859287311631637}",20,14,11.556995476236025,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2073,False,"{'a': 0.002, 'e': 0.015827600434447853}",20,11,12.690779649721943,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2074,False,"{'a': 0.002, 'e': 0.01579597686768691}",25,12,27.462909889731648,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2075,False,"{'a': 0.002, 'e': 0.015764416484854486}",20,10,18.52861523216371,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2076,False,"{'a': 0.002, 'e': 0.015732919159709032}",25,16,16.955843547372112,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2077,False,"{'a': 0.002, 'e': 0.015701484766261195}",25,13,24.143417180584734,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2078,False,"{'a': 0.002, 'e': 0.01567011317877336}",20,7,14.098243333659285,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
2079,False,"{'a': 0.002, 'e': 0.015638804271759118}",30,15,23.8481204503715,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2080,False,"{'a': 0.002, 'e': 0.01560755791998283}",25,15,19.805584501549635,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2081,False,"{'a': 0.002, 'e': 0.015576373998459032}",30,12,16.019225206187624,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
2082,False,"{'a': 0.002, 'e': 0.015545252382451996}",25,20,9.337745156518809,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2083,False,"{'a': 0.002, 'e': 0.015514192947475202}",20,14,7.941653333088459,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2084,False,"{'a': 0.002, 'e': 0.015483195569290899}",20,4,24.25305569105039,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2085,False,"{'a': 0.002, 'e': 0.015452260123909515}",25,15,18.5265651930054,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2086,False,"{'a': 0.002, 'e': 0.015421386487589232}",20,12,16.471910057868342,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2087,False,"{'a': 0.002, 'e': 0.015390574536835447}",20,5,22.96753670550515,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2088,False,"{'a': 0.002, 'e': 0.015359824148400343}",25,17,14.48270451020726,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2089,False,"{'a': 0.002, 'e': 0.015329135199282314}",20,0,31.842096576874045,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2090,False,"{'a': 0.002, 'e': 0.015298507566725518}",20,14,11.779036940549119,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2091,False,"{'a': 0.002, 'e': 0.015267941128219376}",25,18,16.024634071625176,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2092,False,"{'a': 0.002, 'e': 0.015237435761498117}",25,12,26.72303787855322,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2093,False,"{'a': 0.002, 'e': 0.015206991344540219}",25,19,13.825523629116068,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2094,False,"{'a': 0.002, 'e': 0.015176607755567978}",25,15,15.946816533956374,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2095,False,"{'a': 0.002, 'e': 0.01514628487304698}",25,18,10.824337681602113,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2096,False,"{'a': 0.002, 'e': 0.015116022575685681}",30,19,20.022622312611894,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2097,False,"{'a': 0.002, 'e': 0.01508582074243484}",30,8,36.552473065304646,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2098,False,"{'a': 0.002, 'e': 0.015055679252487086}",25,15,22.56363285934607,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2099,False,"{'a': 0.002, 'e': 0.0150255979852764}",35,18,32.89530339185086,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2100,False,"{'a': 0.002, 'e': 0.014995576820477703}",25,13,23.30059469687985,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2101,False,"{'a': 0.002, 'e': 0.014965615638006283}",25,2,33.93370766428424,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
2102,False,"{'a': 0.002, 'e': 0.014935714318017369}",20,9,19.617135090301687,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2103,False,"{'a': 0.002, 'e': 0.014905872740905627}",25,12,24.165520781477074,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2104,False,"{'a': 0.002, 'e': 0.014876090787304737}",25,12,23.212951793521217,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2105,False,"{'a': 0.002, 'e': 0.014846368338086832}",20,13,12.703779744633906,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2106,False,"{'a': 0.002, 'e': 0.014816705274362072}",30,19,19.454706857156133,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2107,False,"{'a': 0.002, 'e': 0.014787101477478155}",25,11,25.939586969480295,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2108,False,"{'a': 0.002, 'e': 0.014757556829019875}",20,4,25.839873439475724,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2109,False,"{'a': 0.002, 'e': 0.014728071210808588}",30,17,21.18005256193741,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2110,False,"{'a': 0.002, 'e': 0.014698644504901784}",20,0,25.453123838677737,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2111,False,"{'a': 0.002, 'e': 0.014669276593592582}",20,0,30.641207289450094,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2112,False,"{'a': 0.002, 'e': 0.014639967359409327}",20,6,30.3808640274913,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2113,False,"{'a': 0.002, 'e': 0.01461071668511503}",30,18,20.885950464777206,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2114,False,"{'a': 0.002, 'e': 0.014581524453706954}",25,16,17.20449340725691,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2115,False,"{'a': 0.002, 'e': 0.014552390548416123}",20,10,15.809432432977326,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2116,False,"{'a': 0.002, 'e': 0.0145233148527069}",25,16,16.24229937866563,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2117,False,"{'a': 0.002, 'e': 0.014494297250276454}",20,3,23.80810255161503,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2118,False,"{'a': 0.002, 'e': 0.014465337625054335}",20,14,12.32797643472062,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2119,False,"{'a': 0.002, 'e': 0.014436435861201989}",25,11,14.262615182621879,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2120,False,"{'a': 0.002, 'e': 0.01440759184311235}",20,13,13.405229872636918,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2121,False,"{'a': 0.002, 'e': 0.014378805455409293}",20,16,8.711133895179922,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2122,False,"{'a': 0.002, 'e': 0.01435007658294723}",20,0,33.163559980013524,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2123,False,"{'a': 0.002, 'e': 0.01432140511081062}",25,17,13.260213245691583,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2124,False,"{'a': 0.002, 'e': 0.014292790924313561}",20,15,8.333170044860674,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2125,False,"{'a': 0.002, 'e': 0.014264233908999256}",25,0,40.882991877888365,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2126,False,"{'a': 0.002, 'e': 0.014235733950639606}",20,12,13.81609802127534,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2127,False,"{'a': 0.002, 'e': 0.014207290935234726}",25,13,25.91493670937401,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2128,False,"{'a': 0.002, 'e': 0.014178904749012544}",20,15,8.649144532619271,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2129,False,"{'a': 0.002, 'e': 0.014150575278428262}",30,17,26.2636643154869,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2130,False,"{'a': 0.002, 'e': 0.014122302410163962}",30,12,32.69440748534856,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2131,False,"{'a': 0.002, 'e': 0.01409408603112812}",30,13,32.153027851933885,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2132,False,"{'a': 0.002, 'e': 0.014065926028455205}",25,11,28.152449608589453,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2133,False,"{'a': 0.002, 'e': 0.014037822289505161}",20,1,24.1347743290989,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
2134,False,"{'a': 0.002, 'e': 0.01400977470186299}",20,9,19.645876556655615,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2135,False,"{'a': 0.002, 'e': 0.013981783153338296}",25,15,21.85466727203415,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2136,False,"{'a': 0.002, 'e': 0.013953847531964868}",20,2,26.598503081121113,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2137,False,"{'a': 0.002, 'e': 0.013925967726000174}",20,12,14.776670355905503,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2138,False,"{'a': 0.002, 'e': 0.013898143623924953}",25,15,15.465466309922707,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2139,False,"{'a': 0.002, 'e': 0.013870375114442744}",20,2,32.21399982008715,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2140,False,"{'a': 0.002, 'e': 0.013842662086479501}",35,26,12.579603378177007,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2141,False,"{'a': 0.002, 'e': 0.01381500442918306}",20,12,12.39587231858803,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2142,False,"{'a': 0.002, 'e': 0.013787402031922757}",30,19,23.37490166691756,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2143,False,"{'a': 0.002, 'e': 0.01375985478428895}",30,20,20.954174823053897,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2144,False,"{'a': 0.002, 'e': 0.01373236257609264}",20,16,7.573680459217059,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2145,False,"{'a': 0.002, 'e': 0.013704925297364945}",35,21,11.21250907098916,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2146,False,"{'a': 0.002, 'e': 0.013677542838356711}",25,8,25.735722355392156,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2147,False,"{'a': 0.002, 'e': 0.013650215089538058}",20,11,5.296205025467711,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
2148,False,"{'a': 0.002, 'e': 0.013622941941597973}",20,9,20.765189469463003,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2149,False,"{'a': 0.002, 'e': 0.013595723285443818}",20,0,19.224198220441224,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
2150,False,"{'a': 0.002, 'e': 0.013568559012200934}",30,20,15.771995515206125,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2151,False,"{'a': 0.002, 'e': 0.013541449013212178}",30,22,15.640436482362691,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2152,False,"{'a': 0.002, 'e': 0.013514393180037542}",20,9,9.498986100636358,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
2153,False,"{'a': 0.002, 'e': 0.013487391404453644}",30,13,33.788511279654614,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2154,False,"{'a': 0.002, 'e': 0.013460443578453348}",20,10,18.589444916911184,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2155,False,"{'a': 0.002, 'e': 0.013433549594245302}",20,1,32.01024603356883,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2156,False,"{'a': 0.002, 'e': 0.013406709344253556}",30,18,24.13384524648907,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2157,False,"{'a': 0.002, 'e': 0.01337992272111706}",25,14,20.049536583428498,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2158,False,"{'a': 0.002, 'e': 0.013353189617689292}",20,14,12.622478130623875,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2159,False,"{'a': 0.002, 'e': 0.013326509927037785}",25,20,9.292748219683933,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2160,False,"{'a': 0.002, 'e': 0.013299883542443767}",20,10,20.89846391668624,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2161,False,"{'a': 0.002, 'e': 0.013273310357401653}",20,1,16.831775377377937,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
2162,False,"{'a': 0.002, 'e': 0.013246790265618666}",20,12,15.959335408595187,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2163,False,"{'a': 0.002, 'e': 0.013220323161014392}",20,8,18.85889372661098,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2164,False,"{'a': 0.002, 'e': 0.0131939089377204}",25,8,29.5503874623489,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2165,False,"{'a': 0.002, 'e': 0.013167547490079751}",30,23,14.926874455990205,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2166,False,"{'a': 0.002, 'e': 0.01314123871264662}",20,16,7.789519833143048,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2167,False,"{'a': 0.002, 'e': 0.013114982500185848}",25,16,20.96262124963591,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2168,False,"{'a': 0.002, 'e': 0.013088778747672577}",20,13,12.033184232610663,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2169,False,"{'a': 0.002, 'e': 0.013062627350291747}",25,8,27.90557915202288,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2170,False,"{'a': 0.002, 'e': 0.013036528203437736}",30,16,26.569833300630307,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2171,False,"{'a': 0.002, 'e': 0.013010481202713909}",25,11,25.04252901657439,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2172,False,"{'a': 0.002, 'e': 0.012984486243932251}",20,16,8.04459595885216,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2173,False,"{'a': 0.002, 'e': 0.012958543223112882}",20,13,13.416139766375114,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2174,False,"{'a': 0.002, 'e': 0.012932652036483683}",35,18,16.291110656702564,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
2175,False,"{'a': 0.002, 'e': 0.012906812580479862}",20,16,6.561858062773444,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2176,False,"{'a': 0.002, 'e': 0.012881024751743584}",20,16,6.81581954770355,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2177,False,"{'a': 0.002, 'e': 0.012855288447123487}",30,12,-12.660837412201458,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
2178,False,"{'a': 0.002, 'e': 0.01282960356367432}",20,16,7.890603598468886,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2179,False,"{'a': 0.002, 'e': 0.012803969998656512}",20,5,25.062544193904962,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2180,False,"{'a': 0.002, 'e': 0.01277838764953576}",20,14,10.75390715155449,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2181,False,"{'a': 0.002, 'e': 0.012752856413982657}",25,16,17.118004120503183,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2182,False,"{'a': 0.002, 'e': 0.012727376189872212}",30,17,23.91937118643477,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2183,False,"{'a': 0.002, 'e': 0.012701946875283497}",20,7,24.643314149569953,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2184,False,"{'a': 0.002, 'e': 0.012676568368499208}",30,4,40.846946982435774,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
2185,False,"{'a': 0.002, 'e': 0.012651240568005305}",20,10,16.983979549870636,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2186,False,"{'a': 0.002, 'e': 0.012625963372490544}",30,17,24.46864948315396,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2187,False,"{'a': 0.002, 'e': 0.012600736680846106}",25,13,21.647596800263763,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2188,False,"{'a': 0.002, 'e': 0.012575560392165182}",20,9,19.789451865675016,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2189,False,"{'a': 0.002, 'e': 0.012550434405742605}",20,13,12.964651670202688,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2190,False,"{'a': 0.002, 'e': 0.012525358621074385}",20,0,28.01282821512606,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2191,False,"{'a': 0.002, 'e': 0.01250033293785735}",20,11,14.89685523670251,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2192,False,"{'a': 0.002, 'e': 0.012475357255988723}",25,14,19.09076792002453,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2193,False,"{'a': 0.002, 'e': 0.012450431475565764}",20,3,20.45872920674232,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
2194,False,"{'a': 0.002, 'e': 0.012425555496885309}",20,10,20.045244977280497,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2195,False,"{'a': 0.002, 'e': 0.012400729220443406}",25,13,22.242575006053116,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2196,False,"{'a': 0.002, 'e': 0.012375952546934911}",20,6,24.629096402727633,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2197,False,"{'a': 0.002, 'e': 0.012351225377253115}",35,17,31.257734549283583,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2198,False,"{'a': 0.002, 'e': 0.012326547612489296}",25,15,21.76565670335964,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2199,False,"{'a': 0.002, 'e': 0.012301919153932363}",20,14,9.806209651024144,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2200,False,"{'a': 0.002, 'e': 0.012277339903068436}",20,13,10.924251664945256,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2201,False,"{'a': 0.002, 'e': 0.012252809761580503}",20,11,16.08825496649218,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2202,False,"{'a': 0.002, 'e': 0.012228328631347955}",20,2,29.005477096764494,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2203,False,"{'a': 0.002, 'e': 0.012203896414446235}",20,9,16.822251362888966,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2204,False,"{'a': 0.002, 'e': 0.012179513013146433}",20,0,25.2058298768016,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2205,False,"{'a': 0.002, 'e': 0.012155178329914935}",20,10,19.421192906591546,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2206,False,"{'a': 0.002, 'e': 0.012130892267412964}",20,10,18.753373666531047,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2207,False,"{'a': 0.002, 'e': 0.012106654728496237}",25,15,19.776285015994926,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2208,False,"{'a': 0.002, 'e': 0.012082465616214554}",25,15,6.65474087180692,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2209,False,"{'a': 0.002, 'e': 0.012058324833811458}",25,7,32.33033375829332,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2210,False,"{'a': 0.002, 'e': 0.012034232284723775}",25,15,15.95083151217906,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2211,False,"{'a': 0.002, 'e': 0.012010187872581275}",20,0,32.609169356415904,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2212,False,"{'a': 0.002, 'e': 0.01198619150120627}",30,16,21.29452994724294,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2213,False,"{'a': 0.002, 'e': 0.011962243074613261}",25,17,17.021041194883843,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2214,False,"{'a': 0.002, 'e': 0.011938342497008501}",20,11,16.605335101958005,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2215,False,"{'a': 0.002, 'e': 0.011914489672789647}",20,12,12.470797548558938,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2216,False,"{'a': 0.002, 'e': 0.011890684506545358}",20,12,18.54494990535221,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2217,False,"{'a': 0.002, 'e': 0.01186692690305496}",25,13,10.283649528566233,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2218,False,"{'a': 0.002, 'e': 0.011843216767287999}",20,13,-21.654302635296148,"{0: 5, 1: 0, 2: 1, 3: 1, 4: 0}",1
2219,False,"{'a': 0.002, 'e': 0.011819554004403897}",25,7,28.389071220112847,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2220,False,"{'a': 0.002, 'e': 0.011795938519751562}",30,1,40.177132837261894,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 0}",1
2221,False,"{'a': 0.002, 'e': 0.011772370218869043}",25,19,12.846546378651778,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2222,False,"{'a': 0.002, 'e': 0.011748849007483096}",20,16,6.369628952059009,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2223,False,"{'a': 0.002, 'e': 0.011725374791508845}",30,24,14.271503036669705,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2224,False,"{'a': 0.002, 'e': 0.011701947477049383}",25,8,30.1903775505792,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2225,False,"{'a': 0.002, 'e': 0.011678566970395442}",20,3,20.62544871460342,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2226,False,"{'a': 0.002, 'e': 0.011655233178024955}",25,13,21.57952510939456,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2227,False,"{'a': 0.002, 'e': 0.01163194600660272}",25,13,21.233656977451457,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2228,False,"{'a': 0.002, 'e': 0.011608705362980011}",25,9,28.033573431432263,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2229,False,"{'a': 0.002, 'e': 0.011585511154194242}",30,15,25.103051386228188,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2230,False,"{'a': 0.002, 'e': 0.011562363287468536}",30,12,25.53079719169027,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2231,False,"{'a': 0.002, 'e': 0.011539261670211397}",20,13,11.75971309120039,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2232,False,"{'a': 0.002, 'e': 0.011516206210016314}",20,16,9.70412965985767,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2233,False,"{'a': 0.002, 'e': 0.011493196814661438}",20,9,24.733966290555426,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2234,False,"{'a': 0.002, 'e': 0.011470233392109144}",20,10,15.138489646262967,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2235,False,"{'a': 0.002, 'e': 0.01144731585050571}",20,9,22.70984021972189,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2236,False,"{'a': 0.002, 'e': 0.011424444098180933}",35,8,44.454650976491976,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
2237,False,"{'a': 0.002, 'e': 0.011401618043647792}",20,13,11.897010095994666,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2238,False,"{'a': 0.002, 'e': 0.011378837595602027}",30,10,30.970886007403635,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2239,False,"{'a': 0.002, 'e': 0.011356102662921816}",20,13,12.764093445662546,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2240,False,"{'a': 0.002, 'e': 0.011333413154667387}",25,10,27.602970845665006,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2241,False,"{'a': 0.002, 'e': 0.0113107689800807}",20,12,16.57664938800333,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2242,False,"{'a': 0.002, 'e': 0.011288170048585013}",25,3,35.06765672186171,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2243,False,"{'a': 0.002, 'e': 0.011265616269784572}",25,19,12.621589569477118,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2244,False,"{'a': 0.002, 'e': 0.011243107553464221}",20,16,6.594656516005679,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2245,False,"{'a': 0.002, 'e': 0.011220643809589084}",20,15,10.1474351113029,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2246,False,"{'a': 0.002, 'e': 0.011198224948304147}",20,12,17.140701709474733,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2247,False,"{'a': 0.002, 'e': 0.011175850879933932}",20,0,28.850148043130087,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2248,False,"{'a': 0.002, 'e': 0.011153521514982131}",20,6,26.08102046602119,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2249,False,"{'a': 0.002, 'e': 0.01113123676413127}",25,7,26.480668110623938,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2250,False,"{'a': 0.002, 'e': 0.011108996538242306}",20,14,12.676497083406842,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2251,False,"{'a': 0.002, 'e': 0.011086800748354308}",20,12,13.451269924742537,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
